pfaf_id,bws_annual_mean_raw,bws_annual_mean_score,bws_annual_max_raw,bws_annual_max_score,bws_summer_mean_raw,bws_summer_mean_score,n_arid_months,n_raw_masked_months,bwd_annual_mean_raw,bwd_annual_mean_score,iav_annual_mean_raw,iav_annual_mean_score,is_arid,bws_category,bws_annual_label,pfaf_prefix
283403,0.03453600731722306,0.0,0.0490066391378737,0.0,0.02846418741045507,0.0,0,0,0.009236571102579427,0.1847314220515893,0.49095198597123074,1.9638079438849232,False,Low,Low (<10%),2
283404,0.3981772055595136,2.937531289256682,0.532090973967705,3.4116729308231126,0.3606206703067991,2.8327492298780546,0,0,0.09766622145926496,1.2345440549934152,0.4181031164696009,1.6724124658784036,False,Medium-High,Medium-High (20-40%),2
283405,0.02349644633354712,0.0,0.03419860856481,0.0,0.019722575256260397,0.0,0,0,0.006272956542286517,0.12545913084573138,0.5197634847724443,2.0790539390897766,False,Low,Low (<10%),2
283406,0.25330732738310463,2.2230150780285487,0.3460436373354367,2.790953978318119,0.22605349224070728,2.1361050126533683,0,0,0.0729311816591527,1.0548899902069835,0.5094542860236874,2.0378171440947495,False,Medium-High,Medium-High (20-40%),2
283407,0.16176394091750912,1.5765821365214885,0.2255637793225223,2.173535420630791,0.1405492440212683,1.4608297332632247,0,0,0.04134508291373174,0.8094306765418238,0.4925779251515134,1.9703117006060535,False,Low-Medium,Low-Medium (10-20%),2
283408,0.09361300032529647,0.8615398022936492,0.1178583342008948,1.2370537805241866,0.097155352624274,0.9115738648830201,0,0,0.03303163198732948,0.6432477985363257,0.4626953787981982,1.8507815151927929,False,Low,Low (<10%),2
283409,0.22429446321427407,2.080728448748766,0.3136086599787851,2.64896539853458,0.18948268570834337,1.8961626315997975,0,0,0.06116477114374997,0.9986390531633077,0.48531189059487106,1.9412475623794843,False,Medium-High,Medium-High (20-40%),2
283500,0.0029230209212258496,0.0,0.0038990577068547,0.0,0.0023518272670504333,0.0,0,0,0.0006733499314236334,0.01346699862847365,0.34593193586279064,1.3837277434511626,False,Low,Low (<10%),2
283610,0.005829198216482257,0.0,0.0078159725187693,0.0,0.0045037076825615,0.0,0,0,0.0013276149429381169,0.026552298858763316,0.36201015738539294,1.4480406295415722,False,Low,Low (<10%),2
283620,0.0022630001359465915,0.0,0.0031070065957018,0.0,0.0016847418319727002,0.0,0,0,0.0005481824007545751,0.01096364801509239,0.3664145977550528,1.4656583910202112,False,Low,Low (<10%),2
283630,0.010180762785238226,0.0,0.0136669966257272,0.0,0.0078024064532979,0.0,0,0,0.0022560267255350834,0.04512053451070267,0.3613784556503717,1.4455138226014868,False,Low,Low (<10%),2
283640,0.006431058296982441,0.0,0.0086545359794623,0.0,0.004892345693116833,0.0,0,0,0.001534058429429233,0.030681168588585838,0.3647875563735719,1.4591502254942876,False,Low,Low (<10%),2
283650,0.010955557050429825,0.0,0.0149757843320386,0.0,0.0092074167723478,0.0,0,0,0.0024839705698648,0.049679411397296876,0.3793016566734804,1.5172066266939217,False,Low,Low (<10%),2
283661,4.921349372900093e-09,0.0,6.841100981517371e-09,0.0,4.084162749298893e-09,0.0,0,0,9.90515159019386e-10,1.9810303180387727e-08,0.38327278973561857,1.5330911589424747,False,Low,Low (<10%),2
283662,0.0032935763431310495,0.0,0.0045577788179118,0.0,0.0029011824875650335,0.0,0,0,0.0009036347573613833,0.018072695147228632,0.3799636678274456,1.5198546713097825,False,Low,Low (<10%),2
283663,4.3058676900430126e-09,0.0,5.984410041342273e-09,0.0,3.5738596103464224e-09,0.0,0,0,8.666376746606527e-10,1.7332753493213055e-08,0.3832201880447916,1.5328807521791663,False,Low,Low (<10%),2
283664,0.00682139723125345,0.0,0.0097642040873887,0.0,0.005873158200179667,0.0,0,0,0.0017462741704992997,0.034925483409986864,0.38447139051746676,1.537885562069867,False,Low,Low (<10%),2
283665,0.0007692956577203582,0.0,0.0011065548786921,0.0,0.0006376269002322999,0.0,0,0,0.000163948213032375,0.0032789642606485584,0.3821376947580452,1.5285507790321808,False,Low,Low (<10%),2
283666,0.0032942298661080838,0.0,0.0046776797467295,0.0,0.0027534667587695003,0.0,0,0,0.0007434855773269083,0.014869711546539393,0.3788778653749372,1.5155114614997487,False,Low,Low (<10%),2
283667,0.09580765573091236,0.8734721534327156,0.1456515045537557,1.542520604334637,0.10182391194595453,0.997206101937323,0,0,0.0204612939383058,0.409225878766117,0.3860796815845602,1.5443187263382407,False,Low,Low (<10%),2
283668,0.011973205313899985,0.0,0.019267676712097,0.0,0.012922086768413998,0.0,0,0,0.002628052045807116,0.05256104091614323,0.40203378337362444,1.608135133494498,False,Low,Low (<10%),2
283669,0.0046555082879707,0.0,0.0087668207031563,0.0,0.006400995243114334,0.0,0,0,0.0016133301628974913,0.03226660325795065,0.5152664775229127,2.061065910091651,False,Low,Low (<10%),2
283671,0.004500319726801508,0.0,0.006296814351999,0.0,0.003897104158091766,0.0,0,0,0.0011008162703398667,0.02201632540679831,0.38406397040253926,1.536255881610157,False,Low,Low (<10%),2
283672,0.059668509288503944,0.39780266173976103,0.1464304769653922,1.5502158568379802,0.07150598300895407,0.5296764747877044,0,0,0.018159410015508425,0.3631882003101694,0.7243552942619189,2.8925751542846476,False,Low,Low (<10%),2
283673,0.002456320135978692,0.0,0.0037125341605874,0.0,0.002041293289716433,0.0,0,0,0.0005624190684581167,0.011248381369163125,0.458218909078762,1.8328756363150485,False,Low,Low (<10%),2
283674,0.41826636554603197,3.027891077994218,0.578165160010419,3.531481675237324,0.40369217225003623,2.9992233503721475,0,0,0.124830478472076,1.3741523923603802,0.35248720328172206,1.4099488131268882,False,High,High (40-80%),2
283675,0.007267535631791908,0.0,0.0111397605440898,0.0,0.006442325612982733,0.0,0,0,0.0016653381898522586,0.03330676379704614,0.49016953424361986,1.9606781369744797,False,Low,Low (<10%),2
283676,0.18283570531491297,1.8376257765903883,0.2504210080057972,2.324355596114223,0.18357898704266593,1.8651177160077055,0,0,0.046593036122252164,0.8942069912251517,0.41557706815774426,1.662308272630977,False,Low-Medium,Low-Medium (10-20%),2
283677,0.005458365434127667,0.0,0.0082390748343421,0.0,0.0049221767839881,0.0,0,0,0.0011099372186772168,0.022198744373545066,0.5068470961417177,2.027388384566871,False,Low,Low (<10%),2
283678,0.22550294178172378,2.091312269846353,0.3463921862644621,2.792406386864136,0.2125085507051124,2.0583812059678697,0,0,0.0485893218647978,0.8817332287632653,0.5436914657365363,2.174765862946145,False,Medium-High,Medium-High (20-40%),2
283679,0.045911353419991106,0.12937089147619038,0.0732297497484734,0.550501770770514,0.04503577680506837,0.0899942565505704,0,0,0.01021291642485015,0.2042583284970038,0.5198747179988586,2.0794988719954346,False,Low,Low (<10%),2
283680,0.09088768383978969,0.7860119824210342,0.1504167387487575,1.588965122641202,0.11563686605289276,1.1659061562582997,0,0,0.022993049438134697,0.45986098876269493,0.6028139078014515,2.411255631205806,False,Low,Low (<10%),2
283690,0.0994829937620797,0.9136294873605252,0.1585308638378307,1.6647637411286198,0.1109280784437827,1.1232629418442992,0,0,0.02369988856526405,0.4739977713052819,0.4768994708433923,1.9075978833735692,False,Low,Low (<10%),2
283701,0.012844858729930892,0.0,0.0179395355808194,0.0,0.011328412258078633,0.0,0,0,0.0025737148609127586,0.051474297218256006,0.40981967051207796,1.6392786820483118,False,Low,Low (<10%),2
283702,0.49453000016787535,3.2344686704520975,0.6888604968802321,3.784211848188464,0.5041338418880599,3.3144344924932425,0,0,0.12767035578479077,1.3883517789239546,0.40155517433664945,1.6062206973465978,False,High,High (40-80%),2
283703,0.004872433198474167,0.0,0.0066951556863133,0.0,0.004471593346553533,0.0,0,0,0.0012674559447606918,0.02534911889521484,0.4103003380935801,1.6412013523743203,False,Low,Low (<10%),2
283704,0.0032162256645344753,0.0,0.0042296043482454,0.0,0.003162174357529067,0.0,0,0,0.0009768106423037333,0.01953621284607554,0.40228905854702396,1.6091562341880958,False,Low,Low (<10%),2
283706,0.47957165212915115,3.0814939237009664,0.8129070025396338,4.023090315831645,0.48691801070670127,3.208011443535718,0,0,0.11800432216088613,1.3031611260254945,0.7671772584083015,3.068709033633206,False,High,High (40-80%),2
283707,0.008800676329427633,0.0,0.0118943385708043,0.0,0.008179987374163299,0.0,0,0,0.002102273511229,0.04204547022458083,0.4009473857504859,1.6037895430019435,False,Low,Low (<10%),2
283708,0.20888076511581033,1.9992251266033174,0.272424758435173,2.445857823939185,0.23167280440313265,2.191989880347211,0,0,0.06016153988056162,0.998411200769414,0.4588007712948292,1.8352030851793169,False,Low-Medium,Low-Medium (10-20%),2
283709,7.014861027541973e-06,0.0,9.33268127322642e-06,0.0,6.8250759933016205e-06,0.0,0,0,6.194860873903738e-06,0.0001238972174780564,0.39684669198724615,1.5873867679489846,False,Low,Low (<10%),2
283801,0.0007317619098150251,0.0,0.0010729465418965,0.0,0.0007928672142405334,0.0,0,0,0.00026319974329681883,0.00526399486593725,0.5176339393580195,2.070535757432078,False,Low,Low (<10%),2
283802,0.09115938539102429,0.8320509675159333,0.1317785161967255,1.398115187471735,0.0984829089733737,0.9303813301114291,0,0,0.024768842060058163,0.4953768412011644,0.4958104573826594,1.9832418295306375,False,Low,Low (<10%),2
283803,0.0008984244873541584,0.0,0.0013140002977244,0.0,0.0010431551307206,0.0,0,0,0.0004376803084249667,0.008753606168500383,0.5343641181483009,2.137456472593204,False,Low,Low (<10%),2
283804,0.13218407219973083,1.3572518243277365,0.167846806359716,1.7471450869739016,0.1450654486255012,1.5177959976860043,0,0,0.03684736841528042,0.7048351624028389,0.4373685568675409,1.7494742274701636,False,Low-Medium,Low-Medium (10-20%),2
283805,0.09463049259361132,0.888248931808281,0.1342928901072105,1.4253829259225124,0.10504119917238042,1.0304795250784087,0,0,0.027089801056884813,0.5417960211376969,0.5446802761738526,2.1787211046954105,False,Low,Low (<10%),2
283806,0.1687731298199273,1.6247959551584568,0.2472794169827218,2.3061421578321983,0.16723441173155948,1.6863037373862824,0,0,0.04725023410411979,0.8565866864779994,0.5523350193797273,2.209340077518909,False,Low-Medium,Low-Medium (10-20%),2
283807,0.06626979059304565,0.45852271046522813,0.1224697728205254,1.2924257167129178,0.08231076659824284,0.6485889440016462,0,0,0.01901217904526933,0.38024358090538773,0.7305390737064809,2.922156294825923,False,Low,Low (<10%),2
283808,0.05120904846990824,0.25908209972344265,0.1036167762249286,1.0512576035755723,0.0732542633363069,0.5589003749447016,0,0,0.018367401168463658,0.36734802336927425,0.6837713316897379,2.7350853267589517,False,Low,Low (<10%),2
283809,0.20016374257174693,1.7821269416220515,0.3730499033979574,2.899368634687165,0.2645764393270954,2.32991300920526,0,0,0.0573012762705189,0.8769815237413426,0.702903354869283,2.811613419477132,False,Low-Medium,Low-Medium (10-20%),2
283910,0.00874114017531845,0.0,0.0112143716449758,0.0,0.008418599364774834,0.0,0,0,0.0021312445792544417,0.04262489158508994,0.3813729526098155,1.5254918104392623,False,Low,Low (<10%),2
283920,0.13758267144293546,1.3850782835679902,0.1942316466372209,1.9577782817402107,0.1483123406189083,1.5356640906979073,0,0,0.04149440056320109,0.7973456434991192,0.4385098108418379,1.7540392433673517,False,Low-Medium,Low-Medium (10-20%),2
283930,0.010451699075918225,0.0,0.0136027574303983,0.0,0.0102944777028477,0.0,0,0,0.0028238281328373496,0.05647656265674814,0.3762603255536907,1.5050413022147628,False,Low,Low (<10%),2
283940,0.24894545641605323,2.2597597751759406,0.3237135202080596,2.6947176223582687,0.2327201700195057,2.19816823654096,0,0,0.06328745885050173,1.0253367483791955,0.3954370865192495,1.581748346076998,False,Medium-High,Medium-High (20-40%),2
283950,0.03785544233862294,0.00018170262664730832,0.0500756251320195,0.0021804315197677,0.036945454998191164,0.0,0,0,0.009104809543797249,0.18209619087594608,0.3716885656895092,1.4867542627580368,False,Low,Low (<10%),2
283960,1.1779720605127475,4.541508311900295,1.3697125278652935,4.775801230305378,1.1376840101282577,4.5014666430430825,0,0,0.2896083317257267,2.1526750605990776,0.3125387053058434,1.2501548212233737,False,Extremely High,Extremely High (>80%),2
283970,0.09482762708460818,0.8719475971588763,0.1237602580698879,1.3075481102686817,0.09430646209741504,0.8968608444738231,0,0,0.027171003371838035,0.5434200674367617,0.35926081541319044,1.437043261652762,False,Low,Low (<10%),2
283981,0.006395489556676043,0.0,0.0088824736970943,0.0,0.005747474650224467,0.0,0,0,0.0016559419889004914,0.03311883977801087,0.43075330144448626,1.723013205777945,False,Low,Low (<10%),2
283982,0.12069469821538563,1.2075228556681645,0.1617525245251791,1.6937882290124315,0.1113123604158782,1.1303129233945113,0,0,0.038823674664232144,0.776473493284644,0.42592681486016803,1.7037072594406721,False,Low-Medium,Low-Medium (10-20%),2
